State,District,Position,Party,Candidate,Vote Share
Pennsylvania,9,U.S. Representative,Republican,Bill Shuster,0.639
Pennsylvania,9,U.S. Representative,Democratic,Tony Barr,0.361
Pennsylvania,10,U.S. Representative,Democratic,Chris Carney,0.563
Pennsylvania,10,U.S. Representative,Republican,Chris Hackett,0.437
Pennsylvania,11,U.S. Representative,Democratic,Paul Kanjorski,0.516
Pennsylvania,11,U.S. Representative,Republican,Lou Barletta,0.484
Pennsylvania,12,U.S. Representative,Democratic,John Murtha,0.579
Pennsylvania,12,U.S. Representative,Republican,William Russell,0.421
Pennsylvania,13,U.S. Representative,Democratic,Allyson Schwartz,0.628
Pennsylvania,13,U.S. Representative,Republican,Marina Kats,0.345
Pennsylvania,13,U.S. Representative,Constitution,John McDermott,0.027
Pennsylvania,14,U.S. Representative,Democratic,Mike Doyle,0.913
Pennsylvania,14,U.S. Representative,Green, Titus North,0.087
Pennsylvania,15,U.S. Representative,Republican,Charlie Dent,0.586
Pennsylvania,15,U.S. Representative,Democratic,Sam Bennett,0.414
Pennsylvania,16,U.S. Representative,Republican,Joe Pitts,0.558
Pennsylvania,16,U.S. Representative,Democratic,Bruce Slater,0.394
Pennsylvania,16,U.S. Representative,Independent,John Murphy,0.039
Pennsylvania,16,U.S. Representative,Constitution,Daniel Frank,0.009
Pennsylvania,17,U.S. Representative,Democratic,Tim Holden,0.637
Pennsylvania,17,U.S. Representative,Republican,Toni Gilhooley,0.363
Pennsylvania,18,U.S. Representative,Republican,Tim Murphy,0.641
Pennsylvania,18,U.S. Representative,Democratic,Steve O'Donnell,0.359
Pennsylvania,19,U.S. Representative,Republican,Todd Platts,0.666
Pennsylvania,19,U.S. Representative,Democratic,Phil Avillo,0.334
Rhode Island,1,U.S. Representative,Democratic,Patrick Kennedy,0.686
Rhode Island,1,U.S. Representative,Republican,Jonathan Scott,0.243
Rhode Island,1,U.S. Representative,Independent,Kenneth Capalbo,0.071
Rhode Island,2,U.S. Representative,Democratic,Jim Langevin,0.701
Rhode Island,2,U.S. Representative,Republican,Mark Zaccaria,0.299
South Carolina,1,U.S. Representative,Republican,Henry E. Brown Jr.,0.519
South Carolina,1,U.S. Representative,Democratic,Linda Ketner,0.479
South Carolina,2,U.S. Representative,Republican,Joe Wilson,0.537
South Carolina,2,U.S. Representative,Democratic,Robert Miller,0.462
South Carolina,3,U.S. Representative,Republican,J. Gresham Barrett,0.647
South Carolina,3,U.S. Representative,Democratic,Jane Ballard Dyer,0.352
South Carolina,4,U.S. Representative,Republican,Bob Inglis,0.601
South Carolina,4,U.S. Representative,Democratic,Paul Corden,0.369
South Carolina,4,U.S. Representative,Green,C. Faye Walters,0.024
South Carolina,5,U.S. Representative,Democratic,John Spratt,0.616
South Carolina,5,U.S. Representative,Republican,Albert F. Spencer,0.370
South Carolina,5,U.S. Representative,Constitution,Frank Waggoner,0.013
South Carolina,6,U.S. Representative,Democratic,Jim Clyburn,0.675
South Carolina,6,U.S. Representative,Republican,Nancy Harrelson,0.325
South Dakota,At-Large,U.S. Representative,Democratic,Stephanie Herseth Sandlin,0.676
South Dakota,At-Large,U.S. Representative,Republican,Chris Lien,0.324
Tennessee,1,U.S. Representative,Republican,Phil Roe,0.718
Tennessee,1,U.S. Representative,Democratic,Rob Russell,0.245
Tennessee,1,U.S. Representative,Independent,Joel Goodman,0.017
Tennessee,1,U.S. Representative,Independent,James Reeves,0.011
Tennessee,1,U.S. Representative,Independent,Thomas Owens,0.008
Tennessee,2,U.S. Representative,Republican,Jimmy Duncan,0.781
Tennessee,2,U.S. Representative,Democratic,Bob Scott,0.219
Tennessee,3,U.S. Representative,Republican,Zach Wamp,0.694
Tennessee,3,U.S. Representative,Democratic, Doug Vandagriff,0.274
Tennessee,3,U.S. Representative,Independent,Jean Howard-Hill,0.018
Tennessee,3,U.S. Representative,Independent,Ed Choate,0.014
Tennessee,4,U.S. Representative,Democratic,Lincoln Davis,0.588
Tennessee,4,U.S. Representative,Republican,Monty Lankford,0.378
Tennessee,4,U.S. Representative,Independent,James Anthony Gray,0.019
Tennessee,4,U.S. Representative,Independent,Kevin Ragsdale,0.015
Tennessee,5,U.S. Representative,Democratic,Jim Cooper,0.659
Tennessee,5,U.S. Representative,Republican,Gerard Donovan,0.310
Tennessee,5,U.S. Representative,Independent,Jon Jackson,0.020
Tennessee,5,U.S. Representative,Green,John Miglietta,0.012
Tennessee,6,U.S. Representative,Democratic,Bart Gordon,0.744
Tennessee,6,U.S. Representative,Independent,Chris Baker,0.256
Tennessee,7,U.S. Representative,Republican,Marsha Blackburn,0.686
Tennessee,7,U.S. Representative,Democratic,Randy Morris,0.314
Tennessee,8,U.S. Representative,Democratic,John Tanner,1.000
Tennessee,9,U.S. Representative,Democratic,Steve Cohen,0.879
Tennessee,9,U.S. Representative,Independent,Jake Ford,0.049
Tennessee,9,U.S. Representative,Independent,Dewey Clark,0.044
Tennessee,9,U.S. Representative,Independent,Mary White,0.028
Texas,1,U.S. Representative,Republican,Louie Gohmert,0.876
Texas,1,U.S. Representative,Independent,Roger Owen,0.124
Texas,2,U.S. Representative,Republican,Ted Poe,0.889
Texas,2,U.S. Representative,Libertarian,Craig Wolfe,0.111
Texas,3,U.S. Representative,Republican,Sam Johnson,0.597
Texas,3,U.S. Representative,Democratic,Tom Daley,0.380
Texas,3,U.S. Representative,Libertarian,Christopher Claytor,0.022
Texas,4,U.S. Representative,Republican,Ralph Hall,0.688
Texas,4,U.S. Representative,Democratic,Glenn Melancon,0.293
Texas,4,U.S. Representative,Libertarian,Fred Annett,0.019
Texas,5,U.S. Representative,Republican,Jeb Hensarling,0.836
Texas,5,U.S. Representative,Libertarian,Ken Ashby,0.164
Texas,6,U.S. Representative,Republican,Joe Barton,0.620
Texas,6,U.S. Representative,Democratic,Ludwig Otto,0.356
Texas,6,U.S. Representative,Libertarian,Max Koch,0.024
Texas,7,U.S. Representative,Republican,John Culberson,0.559
Texas,7,U.S. Representative,Democratic,Michael Skelly,0.424
Texas,7,U.S. Representative,Libertarian,Drew Parks,0.017
Texas,8,U.S. Representative,Republican,Kevin Brady,0.726
Texas,8,U.S. Representative,Democratic,Kent Hargett,0.248
Texas,8,U.S. Representative,Libertarian,Brian Stevens,0.027
Texas,9,U.S. Representative,Democratic,Al Green,0.936
Texas,9,U.S. Representative,Libertarian,Brad Walters,0.064
Texas,10,U.S. Representative,Republican,Michael McCaul,0.539
Texas,10,U.S. Representative,Democratic,Larry Joe Doherty,0.431
Texas,10,U.S. Representative,Libertarian,Matt Finkel,0.030
Texas,11,U.S. Representative,Republican,Mike Conaway,0.883
Texas,11,U.S. Representative,Libertarian,John Strohm,0.117
Texas,12,U.S. Representative,Republican,Kay Granger,0.676
Texas,12,U.S. Representative,Democratic,Tracey Smith,0.306
Texas,12,U.S. Representative,Libertarian,Shiloh Sidney Shambaugh,0.018
Texas,13,U.S. Representative,Republican,Mac Thornberry,0.776
Texas,13,U.S. Representative,Democratic,Roger Waun,0.224
Texas,14,U.S. Representative,Republican,Ron Paul,1.000
Texas,15,U.S. Representative,Democratic,Ruben Hinojosa,0.657
Texas,15,U.S. Representative,Republican,Eddie Zamora,0.319
Texas,15,U.S. Representative,Libertarian,Gricha Raether,0.023
Texas,16,U.S. Representative,Democratic,Silvestre Reyes,0.821
Texas,16,U.S. Representative,Libertarian,Mette Baker,0.103
Texas,16,U.S. Representative,Independent,Ben Mendoza,0.076
Texas,17,U.S. Representative,Democratic,Chet Edwards,0.530
Texas,17,U.S. Representative,Republican,Rob Curnock,0.455
Texas,17,U.S. Representative,Libertarian,Gardner Osborne,0.015
Texas,18,U.S. Representative,Democratic,Sheila Jackson Lee,0.773
Texas,18,U.S. Representative,Republican,John Faulk,0.203
Texas,18,U.S. Representative,Libertarian,Mike Taylor,0.023
Texas,19,U.S. Representative,Republican,Randy Neugebauer,0.724
Texas,19,U.S. Representative,Democratic,Dwight Fullingim,0.249
Texas,19,U.S. Representative,Libertarian,Chip Peterson,0.026
Texas,20,U.S. Representative,Democratic,Charlie Gonzalez,0.719
Texas,20,U.S. Representative,Republican,Robert Litoff,0.252
Texas,20,U.S. Representative,Libertarian,Michael Idrogo,0.029
Texas,21,U.S. Representative,Republican,Lamar Smith,0.800
Texas,21,U.S. Representative,Libertarian,James Arthur Strohm,0.200
Texas,22,U.S. Representative,Republican,Pete Olson,0.524
Texas,22,U.S. Representative,Democratic,Nick Lampson,0.454
Texas,22,U.S. Representative,Libertarian,John Wieder,0.022
Texas,23,U.S. Representative,Democratic,Ciro Rodriguez,0.558
Texas,23,U.S. Representative,Republican,Lyle Larson,0.419
Texas,23,U.S. Representative,Libertarian,Lani Connolly,0.023
Texas,24,U.S. Representative,Republican,Kenny Marchant,0.560
Texas,24,U.S. Representative,Democratic,Tom Love,0.411
Texas,24,U.S. Representative,Libertarian,David Casey,0.029
Texas,25,U.S. Representative,Democratic,Lloyd Doggett,0.658
Texas,25,U.S. Representative,Republican,George Morovich,0.304
Texas,25,U.S. Representative,Libertarian,Jim Stutsman,0.037
Texas,26,U.S. Representative,Republican,Michael Burgess,0.602
Texas,26,U.S. Representative,Democratic,Ken Leach,0.364
Texas,26,U.S. Representative,Libertarian,Stephanie Weiss,0.034
Texas,27,U.S. Representative,Democratic,Solomon Ortiz,0.579
Texas,27,U.S. Representative,Republican,Willie Vaden,0.384
Texas,27,U.S. Representative,Libertarian,Robert Powell,0.037
Texas,28,U.S. Representative,Democratic,Henry Cuellar,0.687
Texas,28,U.S. Representative,Republican,Jim Fish,0.292
Texas,28,U.S. Representative,Libertarian,Ross Lynn Leone,0.021
Texas,29,U.S. Representative,Democratic,Gene Green,0.746
Texas,29,U.S. Representative,Republican,Eric Story,0.239
Texas,29,U.S. Representative,Libertarian,Joel Grace,0.015
Texas,30,U.S. Representative,Democratic,Eddie Bernice Johnson,0.825
Texas,30,U.S. Representative,Republican,Fred Wood,0.159
Texas,30,U.S. Representative,Libertarian,Jarrett Woods,0.016
Texas,31,U.S. Representative,Republican,John Carter,0.603
Texas,31,U.S. Representative,Democratic,Brian Ruiz,0.366
Texas,31,U.S. Representative,Libertarian,Barry Cooper,0.031
Texas,32,U.S. Representative,Republican,Pete Sessions,0.572
Texas,32,U.S. Representative,Democratic,Eric Roberson,0.406
Texas,32,U.S. Representative,Libertarian,Alex Bischoff,0.022
Utah,1,U.S. Representative,Republican,Rob Bishop,0.649
Utah,1,U.S. Representative,Democratic,Morgan Bowen,0.305
Utah,1,U.S. Representative,Constitution,Kirk Pearson,0.024
Utah,1,U.S. Representative,Libertarian,Joseph Geddes Buchman,0.022
Utah,2,U.S. Representative,Democratic,Jim Matheson,0.634
Utah,2,U.S. Representative,Republican,Bill Dew,0.345
Utah,2,U.S. Representative,Libertarian,Matthew Arndt,0.013
Utah,2,U.S. Representative,Constitution,Dennis Ray Emery,0.008
Utah,3,U.S. Representative,Republican,Jason Chaffetz,0.656
Utah,3,U.S. Representative,Democratic,Bennion L. Spencer,0.283
Utah,3,U.S. Representative,Constitution,Jim Noorlander,0.061
Vermont,At-Large,U.S. Representative,Democratic & Republican,Peter Welch,0.832
Vermont,At-Large,U.S. Representative,Independent,Mike Bethel,0.048
Vermont,At-Large,U.S. Representative,Independent,Jerry Trudell,0.036
Vermont,At-Large,U.S. Representative,Vermont Progressive,Thomas James Herman,0.030
Vermont,At-Large,U.S. Representative,Independent,Cris Ericson,0.026
Vermont,At-Large,U.S. Representative,Liberty Union,Jane Newton,0.017
Virginia,1,U.S. Representative,Republican,Rob Wittman,0.566
Virginia,1,U.S. Representative,Democratic,Bill Day,0.418
Virginia,1,U.S. Representative,Libertarian,Nathan Larson,0.015
Virginia,2,U.S. Representative,Democratic,Glenn Nye,0.524
Virginia,2,U.S. Representative,Republican,Thelma Drake,0.475
Virginia,3,U.S. Representative,Democratic,Bobby Scott,1.000
Virginia,4,U.S. Representative,Republican,Randy Forbes,0.596
Virginia,4,U.S. Representative,Democratic,Andrea Miller,0.402
Virginia,5,U.S. Representative,Democratic,Tom Perriello,0.501
Virginia,5,U.S. Representative,Republican,Virgil Goode,0.499
Virginia,6,U.S. Representative,Republican,Bob Goodlatte,0.616
Virginia,6,U.S. Representative,Democratic,Sam Rasoul,0.366
Virginia,6,U.S. Representative,Independent,Janice Lee Allen,0.017
Virginia,7,U.S. Representative,Republican,Eric Cantor,0.627
Virginia,7,U.S. Representative,Democratic,Anita Hartke,0.371
Virginia,8,U.S. Representative,Democratic,Jim Moran,0.679
Virginia,8,U.S. Representative,Republican,Mark Ellmore,0.297
Virginia,8,U.S. Representative,Independent Green,J. Ron Fisher,0.021
Virginia,9,U.S. Representative,Democratic,Rick Boucher,1.000
Virginia,10,U.S. Representative,Republican,Frank Wolf,0.588
Virginia,10,U.S. Representative,Democratic,Judy Feder,0.388
Virginia,10,U.S. Representative,Independent,Neeraj Nigam,0.022
Virginia,11,U.S. Representative,Democratic,Gerry Connolly,0.547
Virginia,11,U.S. Representative,Republican,Keith Fimian,0.430
Virginia,11,U.S. Representative,Independent Green,Joseph Oddo,0.020
Washington,1,U.S. Representative,Democratic,Jay Inslee,0.678
Washington,1,U.S. Representative,Republican, Larry Ishmael,0.322
Washington,2,U.S. Representative,Democratic,Rick Larsen,0.624
Washington,2,U.S. Representative,Republican,Rick Bart,0.376
Washington,3,U.S. Representative,Democratic,Brian Baird,0.640
Washington,3,U.S. Representative,Republican, Michael Delavar,0.360
Washington,4,U.S. Representative,Republican,Doc Hastings,0.631
Washington,4,U.S. Representative,Democratic,George Fearing,0.369
Washington,5,U.S. Representative,Republican,Cathy McMorris Rodgers,0.653
Washington,5,U.S. Representative,Democratic,Mark Mays,0.347
Washington,6,U.S. Representative,Democratic,Norm Dicks,0.669
Washington,6,U.S. Representative,Republican, Doug Cloud,0.331
Washington,7,U.S. Representative,Democratic,Jim McDermott,0.836
Washington,7,U.S. Representative,Republican,Steve Beren,0.164
Washington,8,U.S. Representative,Republican,Dave Reichert,0.528
Washington,8,U.S. Representative,Democratic,Darcy Burner,0.472
Washington,9,U.S. Representative,Democratic,Adam Smith,0.655
Washington,9,U.S. Representative,Republican, James Postma,0.345
West Virginia,1,U.S. Representative,Democratic,Alan Mollohan,1.000
West Virginia,2,U.S. Representative,Republican,Shelley Capito,0.571
West Virginia,2,U.S. Representative,Democratic,Anne Barth,0.429
West Virginia,3,U.S. Representative,Democratic,Nick Rahall,0.669
West Virginia,3,U.S. Representative,Republican,Marty Gearheart,0.331
Wisconsin,1,U.S. Representative,Republican,Paul Ryan,0.640
Wisconsin,1,U.S. Representative,Democratic,Marge Krupp,0.347
Wisconsin,1,U.S. Representative,Libertarian,Joseph Kexel,0.013
Wisconsin,2,U.S. Representative,Democratic,Tammy Baldwin,0.693
Wisconsin,2,U.S. Representative,Republican,Peter Theron,0.306
Wisconsin,3,U.S. Representative,Democratic,Ron Kind,0.632
Wisconsin,3,U.S. Representative,Republican,Paul Stark,0.344
Wisconsin,3,U.S. Representative,Libertarian,Kevin Barrett,0.023
Wisconsin,4,U.S. Representative,Democratic,Gwen Moore,0.876
Wisconsin,4,U.S. Representative,Independent,Michael LaForest,0.115
Wisconsin,5,U.S. Representative,Republican,Jim Sensenbrenner,0.796
Wisconsin,5,U.S. Representative,Independent,Robert R. Raymond,0.202
Wisconsin,6,U.S. Representative,Republican,Tom Petri,0.637
Wisconsin,6,U.S. Representative,Democratic,Roger Kittelson,0.362
Wisconsin,7,U.S. Representative,Democratic,Dave Obey,0.608
Wisconsin,7,U.S. Representative,Republican,Dan Mielke,0.391
Wisconsin,8,U.S. Representative,Democratic,Steve Kagen,0.540
Wisconsin,8,U.S. Representative,Republican,John Gard,0.459
Wyoming,At-Large,U.S. Representative,Republican,Cynthia Lummis,0.526
Wyoming,At-Large,U.S. Representative,Democratic,Gary Trauner,0.428
Wyoming,At-Large,U.S. Representative,Libertarian,W. David Herbert,0.044
