State,District,Position,Party,Candidate,Vote Share
Texas,23,U.S. Representative,Libertarian,Ruben Corvalan,0.03
Texas,24,U.S. Representative,Republican,Kenny Marchant,0.65
Texas,24,U.S. Representative,Democratic,Patrick McGehearty,0.32
Texas,24,U.S. Representative,Libertarian,Mike Kolls,0.03
Texas,25,U.S. Representative,Republican,Roger Williams,0.60
Texas,25,U.S. Representative,Democratic,Marco Montoya,0.36
Texas,25,U.S. Representative,Libertarian,John Betz,0.04
Texas,26,U.S. Representative,Republican,Michael Burgess,0.83
Texas,26,U.S. Representative,Libertarian,Mark Boler,0.17
Texas,27,U.S. Representative,Republican,Blake Farenthold,0.64
Texas,27,U.S. Representative,Democratic,Wesley Reed,0.34
Texas,27,U.S. Representative,Libertarian,Roxanne Simonson,0.03
Texas,28,U.S. Representative,Democratic,Henry Cuellar,0.82
Texas,28,U.S. Representative,Libertarian,Will Aikens,0.13
Texas,28,U.S. Representative,Green,Michael Cary,0.05
Texas,29,U.S. Representative,Democratic,Gene Green,0.90
Texas,29,U.S. Representative,Libertarian,James Stanczak,0.11
Texas,30,U.S. Representative,Democratic,Eddie Bernice Johnson,0.88
Texas,30,U.S. Representative,Libertarian,Max Koch,0.07
Texas,30,U.S. Representative,Independent,Eric Williams,0.05
Texas,31,U.S. Representative,Republican,John Carter,0.64
Texas,31,U.S. Representative,Democratic,Louie Minor,0.32
Texas,31,U.S. Representative,Libertarian,Scott Ballard,0.04
Texas,32,U.S. Representative,Republican,Pete Sessions,0.62
Texas,32,U.S. Representative,Democratic,Frank Perez,0.35
Texas,32,U.S. Representative,Libertarian,Edward Rankin,0.03
Texas,33,U.S. Representative,Democratic,Marc Veasey,0.87
Texas,33,U.S. Representative,Libertarian,Jason Reeves,0.14
Texas,34,U.S. Representative,Democratic,Filemon Vela Jr.,0.60
Texas,34,U.S. Representative,Republican,Larry Smith,0.39
Texas,34,U.S. Representative,Libertarian,Ryan Rowley,0.00
Texas,35,U.S. Representative,Democratic,Lloyd Doggett,0.63
Texas,35,U.S. Representative,Republican,Susan Narvaiz,0.33
Texas,35,U.S. Representative,Libertarian,Cory Bruner,0.03
Texas,36,U.S. Representative,Republican,Brian Babin,0.76
Texas,36,U.S. Representative,Democratic,Michael Cole,0.22
Texas,36,U.S. Representative,Libertarian,Rodney Veach,0.02
Utah,1,U.S. Representative,Republican,Rob Bishop,0.64
Utah,1,U.S. Representative,Democratic,Donna McAleer,0.29
Utah,1,U.S. Representative,Libertarian,Craig Bowden,0.04
Utah,2,U.S. Representative,Republican,Chris Stewart,0.60
Utah,2,U.S. Representative,Democratic,Luz Robles,0.33
Utah,2,U.S. Representative,Constitution,Shaun McCausland,0.03
Utah,3,U.S. Representative,Republican,Jason Chaffetz,0.72
Utah,3,U.S. Representative,Democratic,Brian Wonnacott,0.23
Utah,3,U.S. Representative,Independent American,Zack Strong,0.02
Utah,4,U.S. Representative,Republican,Mia Love,0.51
Utah,4,U.S. Representative,Democratic,Doug Owens,0.46
Utah,4,U.S. Representative,Independent American,Tim Aalders,0.01
Vermont,At-Large,U.S. Representative,Democratic,Peter Welch,0.64
Vermont,At-Large,U.S. Representative,Republican,Mark Donka,0.31
Vermont,At-Large,U.S. Representative,Independent,Cris Ericson,0.00
Virginia,1,U.S. Representative,Republican,Rob Wittman,0.63
Virginia,1,U.S. Representative,Democratic,Norm Mosher,0.34
Virginia,1,U.S. Representative,Independent Green,Gail Parker,0.03
Virginia,2,U.S. Representative,Republican,Scott Rigell,0.59
Virginia,2,U.S. Representative,Democratic,Suzanne Patrick,0.41
Virginia,3,U.S. Representative,Democratic,Bobby Scott,1.00
Virginia,4,U.S. Representative,Republican,Randy Forbes,0.60
Virginia,4,U.S. Representative,Democratic,Elliott Fausz,0.38
Virginia,4,U.S. Representative,Libertarian,Bo Brown,0.02
Virginia,5,U.S. Representative,Republican,Robert Hurt,0.61
Virginia,5,U.S. Representative,Democratic,Lawrence Gaughan,0.36
Virginia,5,U.S. Representative,Libertarian,Paul Jones,0.02
Virginia,6,U.S. Representative,Republican,Bob Goodlatte,0.76
Virginia,6,U.S. Representative,Libertarian,William Hammer,0.13
Virginia,6,U.S. Representative,Independent Green,Elaine Hildebrandt,0.12
Virginia,7,U.S. Representative,Republican,Dave Brat,0.61
Virginia,7,U.S. Representative,Democratic,Jack Trammell,0.37
Virginia,7,U.S. Representative,Libertarian, James Carr,0.02
Virginia,8,U.S. Representative,Democratic,Don Beyer,0.63
Virginia,8,U.S. Representative,Republican,Micah Edmond,0.32
Virginia,8,U.S. Representative,Independent,Gwendolyn Beck,0.03
Virginia,9,U.S. Representative,Republican,Morgan Griffith,0.72
Virginia,9,U.S. Representative,Independent,William Carr,0.28
Virginia,10,U.S. Representative,Republican,Barbara Comstock,0.57
Virginia,10,U.S. Representative,Democratic,John Foust,0.40
Virginia,10,U.S. Representative,Libertarian,Bill Redpath,0.02
Virginia,11,U.S. Representative,Democratic,Gerry Connolly,0.57
Virginia,11,U.S. Representative,Republican,Suzanne Scholte,0.40
Virginia,11,U.S. Representative,Libertarian,Marc Harrold,0.02
Washington,1,U.S. Representative,Democratic,Suzan DelBene,0.55
Washington,1,U.S. Representative,Republican,Pedro Celis,0.45
Washington,2,U.S. Representative,Democratic,Rick Larsen,0.61
Washington,2,U.S. Representative,Republican,B.J. Guillot,0.39
Washington,3,U.S. Representative,Republican,Jaime Herrera Beutler,0.62
Washington,3,U.S. Representative,Democratic,Bob Dingethal,0.39
Washington,4,U.S. Representative,Republican,Dan Newhouse,0.51
Washington,4,U.S. Representative,Republican,Clint Didier,0.49
Washington,5,U.S. Representative,Republican,Cathy McMorris Rodgers,0.61
Washington,5,U.S. Representative,Democratic,Joe Pakootas,0.39
Washington,6,U.S. Representative,Democratic,Derek Kilmer,0.63
Washington,6,U.S. Representative,Republican,Marty McClendon,0.37
Washington,7,U.S. Representative,Democratic,Jim McDermott,0.81
Washington,7,U.S. Representative,Republican,Craig Keller,0.19
Washington,8,U.S. Representative,Republican,Dave Reichert,0.63
Washington,8,U.S. Representative,Democratic,Jason Ritchie,0.37
Washington,9,U.S. Representative,Democratic,Adam Smith,0.71
Washington,9,U.S. Representative,Republican,Doug Basler,0.29
Washington,10,U.S. Representative,Democratic,Denny Heck,0.55
Washington,10,U.S. Representative,Republican,Joyce McDonald,0.45
West Virginia,1,U.S. Representative,Republican,David McKinley,0.64
West Virginia,1,U.S. Representative,Democratic,Glen Gainer III,0.36
West Virginia,2,U.S. Representative,Republican,Alex X. Mooney,0.47
West Virginia,2,U.S. Representative,Democratic,Nick Casey,0.44
West Virginia,2,U.S. Representative,Libertarian,Davy Jones,0.05
West Virginia,3,U.S. Representative,Republican,Evan Jenkins,0.55
West Virginia,3,U.S. Representative,Democratic,Nick Rahall,0.45
Wisconsin,1,U.S. Representative,Republican,Paul Ryan,0.63
Wisconsin,1,U.S. Representative,Democratic,Rob Zerban,0.37
Wisconsin,2,U.S. Representative,Democratic,Mark Pocan,0.69
Wisconsin,2,U.S. Representative,Republican,Peter Theron,0.32
Wisconsin,3,U.S. Representative,Democratic,Ron Kind,0.57
Wisconsin,3,U.S. Representative,Republican,Tony Kurtz,0.44
Wisconsin,4,U.S. Representative,Democratic,Gwen Moore,0.70
Wisconsin,4,U.S. Representative,Republican,Dan Sebring,0.27
Wisconsin,4,U.S. Representative,Independent,Robert Raymond,0.03
Wisconsin,5,U.S. Representative,Republican,Jim Sensenbrenner,0.70
Wisconsin,5,U.S. Representative,Democratic,Chris Rockwood,0.31
Wisconsin,6,U.S. Representative,Republican,Glenn Grothman,0.57
Wisconsin,6,U.S. Representative,Democratic,Mark Harris,0.41
Wisconsin,6,U.S. Representative,Libertarian,Gus Fahrendorf,0.02
Wisconsin,7,U.S. Representative,Republican,Sean Duffy,0.59
Wisconsin,7,U.S. Representative,Democratic,Kelly Westlund,0.39
Wisconsin,7,U.S. Representative,Green,Lawrence Dale,0.00
Wisconsin,8,U.S. Representative,Republican,Reid Ribble,0.65
Wisconsin,8,U.S. Representative,Democratic,Ron Gruett,0.35
Wyoming,At-Large,U.S. Representative,Republican,Cynthia Lummis,0.69
Wyoming,At-Large,U.S. Representative,Democratic,Richard Grayson,0.23
Wyoming,At-Large,U.S. Representative,Libertarian,Richard Brubaker,0.04
