,State,District,Position,Party,Candidate,Vote Share,
783,North Carolina,4,U.S. Representative,REP,Tuan Nguyen,0.36200000000000004,
784,North Carolina,4,U.S. Representative,LIB,Ken Nelson,0.027000000000000003,
785,North Carolina,5,U.S. Representative,REP,Richard Burr,0.7020000000000001,
786,North Carolina,5,U.S. Representative,IND,David Crawford,0.298,DEM
787,North Carolina,6,U.S. Representative,REP,Howard Coble,0.904,
788,North Carolina,6,U.S. Representative,LIB,Tara Grubb,0.096,
789,North Carolina,7,U.S. Representative,IND,Mike McIntyre,0.711,DEM
790,North Carolina,7,U.S. Representative,REP,James Adams,0.273,
791,North Carolina,7,U.S. Representative,LIB,David Michael Brooks,0.015,
792,North Carolina,8,U.S. Representative,REP,Robin Hayes,0.536,
793,North Carolina,8,U.S. Representative,IND,Chris Kouri,0.446,DEM
794,North Carolina,8,U.S. Representative,LIB,Mark Andrew Johnson,0.018000000000000002,
795,North Carolina,9,U.S. Representative,REP,Sue Myrick,0.7240000000000001,
796,North Carolina,9,U.S. Representative,IND,Ed McGuire,0.258,DEM
797,North Carolina,9,U.S. Representative,LIB,Christopher Cole,0.017,
798,North Carolina,10,U.S. Representative,REP,Cass Ballenger,0.593,
799,North Carolina,10,U.S. Representative,IND,Ron Daugherty,0.379,DEM
800,North Carolina,10,U.S. Representative,LIB,Christopher M. Hill,0.028999999999999998,
801,North Carolina,11,U.S. Representative,REP,Charles Taylor,0.555,
802,North Carolina,11,U.S. Representative,IND,Sam Neill,0.429,DEM
803,North Carolina,11,U.S. Representative,LIB,Eric Henry,0.016,
804,North Carolina,12,U.S. Representative,IND,Mel Watt,0.653,DEM
805,North Carolina,12,U.S. Representative,REP,Jeff Kish,0.32799999999999996,
806,North Carolina,12,U.S. Representative,LIB,Carey Head,0.02,
807,North Carolina,13,U.S. Representative,IND,Brad Miller,0.547,DEM
808,North Carolina,13,U.S. Representative,REP,Carolyn Grant,0.424,
809,North Carolina,13,U.S. Representative,LIB,Alex MacDonald,0.028999999999999998,
810,North Dakota,At-Large,U.S. Representative,IND,Earl Pomeroy,0.524,
811,North Dakota,At-Large,U.S. Representative,REP,Rick Clayburgh,0.47600000000000003,
812,Ohio,1,U.S. Representative,REP,Steve Chabot,0.648,
813,Ohio,1,U.S. Representative,IND,Greg Harris,0.35200000000000004,DEM
814,Ohio,2,U.S. Representative,REP,Rob Portman,0.741,
815,Ohio,2,U.S. Representative,IND,Charles W. Sanders,0.26,DEM
816,Ohio,3,U.S. Representative,REP,Mike Turner,0.588,
817,Ohio,3,U.S. Representative,IND,Richard Carne,0.41200000000000003,DEM
818,Ohio,4,U.S. Representative,REP,Mike Oxley,0.675,
819,Ohio,4,U.S. Representative,IND,Jim Clark,0.325,DEM
820,Ohio,5,U.S. Representative,REP,Paul Gillmor,0.6709999999999999,
821,Ohio,5,U.S. Representative,IND,Roger C. Anderson,0.276,DEM
822,Ohio,5,U.S. Representative,IND,John Green,0.054000000000000006,
823,Ohio,6,U.S. Representative,IND,Ted Strickland,0.595,DEM
824,Ohio,6,U.S. Representative,REP,Mike Halleck,0.405,
825,Ohio,7,U.S. Representative,REP,Dave Hobson,0.6759999999999999,
826,Ohio,7,U.S. Representative,IND,Kara Anastasio,0.272,DEM
827,Ohio,7,U.S. Representative,IND,Frank Doden,0.053,
828,Ohio,8,U.S. Representative,REP,John Boehner,0.708,
829,Ohio,8,U.S. Representative,IND,Jeff Hardenbrook,0.292,DEM
830,Ohio,9,U.S. Representative,IND,Marcy Kaptur,0.74,DEM
831,Ohio,9,U.S. Representative,REP,Ed Emery,0.26,
832,Ohio,10,U.S. Representative,IND,Dennis Kucinich,0.741,DEM
833,Ohio,10,U.S. Representative,REP,Jon Heben,0.23800000000000002,
834,Ohio,10,U.S. Representative,IND,Judy Locy,0.021,
835,Ohio,11,U.S. Representative,IND,Stephanie Tubbs Jones,0.763,DEM
836,Ohio,11,U.S. Representative,REP,Patrick Pappano,0.237,
837,Ohio,12,U.S. Representative,REP,Pat Tiberi,0.644,
838,Ohio,12,U.S. Representative,IND,Edward S. Brown,0.35600000000000004,DEM
839,Ohio,13,U.S. Representative,IND,Sherrod Brown,0.69,DEM
840,Ohio,13,U.S. Representative,REP,Ed Oliveros,0.31,
841,Ohio,14,U.S. Representative,REP,Steve LaTourette,0.721,
842,Ohio,14,U.S. Representative,IND,Dale Virgil Blanchard,0.278,DEM
843,Ohio,15,U.S. Representative,REP,Deborah Pryce,0.6659999999999999,
844,Ohio,15,U.S. Representative,IND,Mark P. Brown,0.33399999999999996,DEM
845,Ohio,16,U.S. Representative,REP,Ralph Regula,0.6890000000000001,
846,Ohio,16,U.S. Representative,IND,Jim Rice,0.311,DEM
847,Ohio,17,U.S. Representative,IND,Timothy Ryan,0.511,DEM
848,Ohio,17,U.S. Representative,REP,Ann Benjamin,0.337,
849,Ohio,17,U.S. Representative,IND,James Traficant,0.152,
850,Ohio,18,U.S. Representative,REP,Bob Ney,1.0,
851,Oklahoma,1,U.S. Representative,REP,John Sullivan,0.556,
852,Oklahoma,1,U.S. Representative,IND,Doug Dodd,0.42200000000000004,DEM
853,Oklahoma,1,U.S. Representative,IND,Joe Cristiano,0.022000000000000002,
854,Oklahoma,2,U.S. Representative,IND,Brad Carson,0.741,DEM
855,Oklahoma,2,U.S. Representative,REP,Kent Pharaoh,0.259,
856,Oklahoma,3,U.S. Representative,REP,Frank Lucas,0.7559999999999999,
857,Oklahoma,3,U.S. Representative,IND,Robert T. Murphy,0.244,DEM
858,Oklahoma,4,U.S. Representative,REP,Tom Cole,0.5379999999999999,
859,Oklahoma,4,U.S. Representative,IND,Darryl Roberts,0.462,DEM
860,Oklahoma,5,U.S. Representative,REP,Ernest Istook,0.622,
861,Oklahoma,5,U.S. Representative,IND,Lou Barlow,0.324,DEM
862,Oklahoma,5,U.S. Representative,IND,Donna C. Davis,0.054000000000000006,
863,Oregon,1,U.S. Representative,IND,David Wu,0.627,DEM
864,Oregon,1,U.S. Representative,REP,Jim Greenfield,0.34,
865,Oregon,1,U.S. Representative,LIB,Beth A. King,0.032,
866,Oregon,2,U.S. Representative,REP,Greg Walden,0.7190000000000001,
867,Oregon,2,U.S. Representative,IND,Peter Buckley,0.258,DEM
868,Oregon,2,U.S. Representative,LIB,Mike Wood,0.023,
869,Oregon,3,U.S. Representative,IND,Earl Blumenauer,0.6679999999999999,DEM
870,Oregon,3,U.S. Representative,REP,Sarah Seale,0.267,
871,Oregon,3,U.S. Representative,IND,Walt Brown,0.027999999999999997,
872,Oregon,3,U.S. Representative,LIB,Kevin Jones,0.02,
873,Oregon,3,U.S. Representative,IND,David Brownlow,0.025,
874,Oregon,4,U.S. Representative,IND,Peter DeFazio,0.638,DEM
875,Oregon,4,U.S. Representative,REP,Liz VanLeeuwen,0.344,
876,Oregon,4,U.S. Representative,LIB,Chris Bigelow,0.018000000000000002,
877,Oregon,5,U.S. Representative,IND,Darlene Hooley,0.5479999999999999,DEM
878,Oregon,5,U.S. Representative,REP,Brian Boquist,0.451,
879,Pennsylvania,1,U.S. Representative,IND,Bob Brady,0.8640000000000001,DEM
880,Pennsylvania,1,U.S. Representative,REP,Marie Delany,0.125,
881,Pennsylvania,1,U.S. Representative,IND,Mike Ewall,0.011000000000000001,
882,Pennsylvania,2,U.S. Representative,IND,Chaka Fattah,0.878,DEM
883,Pennsylvania,2,U.S. Representative,REP,Thomas Dougherty,0.122,
884,Pennsylvania,3,U.S. Representative,REP,Phil English,0.777,
885,Pennsylvania,3,U.S. Representative,IND,AnnDrea Benson,0.223,
886,Pennsylvania,4,U.S. Representative,REP,Melissa Hart,0.6459999999999999,
887,Pennsylvania,4,U.S. Representative,IND,Stevan Drobac,0.354,DEM
888,Pennsylvania,5,U.S. Representative,REP,John E. Peterson,0.872,
889,Pennsylvania,5,U.S. Representative,LIB,Thomas A. Martin,0.126,
890,Pennsylvania,6,U.S. Representative,REP,Jim Gerlach,0.514,
891,Pennsylvania,6,U.S. Representative,IND,Dan Wofford,0.486,DEM
892,Pennsylvania,7,U.S. Representative,REP,Curt Weldon,0.6609999999999999,
893,Pennsylvania,7,U.S. Representative,IND,Peter Lennon,0.33899999999999997,DEM
894,Pennsylvania,8,U.S. Representative,REP,Jim Greenwood,0.626,
895,Pennsylvania,8,U.S. Representative,IND,Timothy Reece,0.374,DEM
896,Pennsylvania,9,U.S. Representative,REP,Bill Shuster,0.71,
897,Pennsylvania,9,U.S. Representative,IND,John R. Henry,0.289,DEM
898,Pennsylvania,10,U.S. Representative,REP,Don Sherwood,0.9259999999999999,
899,Pennsylvania,10,U.S. Representative,IND,Kurt Shotko,0.071,
900,Pennsylvania,11,U.S. Representative,IND,Paul Kanjorski,0.556,DEM
901,Pennsylvania,11,U.S. Representative,REP,Louis Barletta,0.424,
902,Pennsylvania,11,U.S. Representative,IND,Thomas J. McLaughlin,0.02,
903,Pennsylvania,12,U.S. Representative,IND,John Murtha,0.735,DEM
904,Pennsylvania,12,U.S. Representative,REP,Bill Choby,0.265,
905,Pennsylvania,13,U.S. Representative,IND,Joe Hoeffel,0.51,DEM
906,Pennsylvania,13,U.S. Representative,REP,Melissa Brown,0.473,
907,Pennsylvania,13,U.S. Representative,IND,John P. McDermott,0.017,
908,Pennsylvania,14,U.S. Representative,IND,Mike Doyle,1.0,DEM
909,Pennsylvania,15,U.S. Representative,REP,Pat Toomey,0.574,
910,Pennsylvania,15,U.S. Representative,IND,Ed O'Brien,0.426,DEM
911,Pennsylvania,16,U.S. Representative,REP,Joe Pitts,0.885,
912,Pennsylvania,16,U.S. Representative,IND,Will Todd,0.065,
913,Pennsylvania,16,U.S. Representative,IND,Kenneth Brenneman,0.05,
914,Pennsylvania,17,U.S. Representative,IND,Tim Holden,0.514,DEM
915,Pennsylvania,17,U.S. Representative,REP,George Gekas,0.486,
916,Pennsylvania,18,U.S. Representative,REP,Tim Murphy,0.601,
917,Pennsylvania,18,U.S. Representative,IND,Jack Machek,0.39899999999999997,DEM
918,Pennsylvania,19,U.S. Representative,REP,Todd Platts,0.9109999999999999,
919,Pennsylvania,19,U.S. Representative,IND,Will Todd,0.05,
920,Pennsylvania,19,U.S. Representative,LIB,Kenneth Brenneman,0.038,
921,Rhode Island,1,U.S. Representative,IND,Patrick Kennedy,0.599,DEM
922,Rhode Island,1,U.S. Representative,REP,David W. Rogers,0.373,
923,Rhode Island,1,U.S. Representative,LIB,Frank Carter,0.027000000000000003,
924,Rhode Island,2,U.S. Representative,IND,James Langevin,0.763,DEM
925,Rhode Island,2,U.S. Representative,REP,John Matson,0.223,
926,Rhode Island,2,U.S. Representative,IND,Dorman Hayes,0.013999999999999999,
927,South Carolina,1,U.S. Representative,REP,Henry Brown,0.8959999999999999,
928,South Carolina,1,U.S. Representative,IND,James E. Dunn,0.069,
929,South Carolina,1,U.S. Representative,IND,Joe Innella,0.035,
930,South Carolina,2,U.S. Representative,REP,Joe Wilson,0.841,
931,South Carolina,2,U.S. Representative,IND,Mark Whittington,0.1,
932,South Carolina,2,U.S. Representative,LIB,Jim Legg,0.055999999999999994,
933,South Carolina,3,U.S. Representative,REP,Gresham Barrett,0.6709999999999999,
934,South Carolina,3,U.S. Representative,IND,George Brightharp,0.313,DEM
935,South Carolina,3,U.S. Representative,LIB,Mike Boerste,0.016,
936,South Carolina,4,U.S. Representative,REP,Jim DeMint,0.69,
937,South Carolina,4,U.S. Representative,IND,Peter Ashy,0.297,DEM
938,South Carolina,4,U.S. Representative,IND,Faye Walters,0.012,
939,South Carolina,5,U.S. Representative,IND,John Spratt,0.8590000000000001,DEM
940,South Carolina,5,U.S. Representative,LIB,Doug Kendall,0.078,
941,South Carolina,5,U.S. Representative,IND,Steve Lefemine,0.063,
942,South Carolina,6,U.S. Representative,IND,Jim Clyburn,0.67,DEM
943,South Carolina,6,U.S. Representative,REP,Gary McLeod,0.32,
944,South Carolina,6,U.S. Representative,LIB,Craig Augenstein,0.01,
945,South Dakota,At-Large,U.S. Representative,REP,William Janklow,0.535,
946,South Dakota,At-Large,U.S. Representative,IND,Stephanie Herseth,0.456,DEM
947,South Dakota,At-Large,U.S. Representative,LIB,Terry Begay,0.009000000000000001,
948,Tennessee,1,U.S. Representative,REP,William L. Jenkins,1.0,
949,Tennessee,2,U.S. Representative,REP,Jimmy Duncan Jr.,0.79,
950,Tennessee,2,U.S. Representative,IND,John Greene,0.19899999999999998,DEM
951,Tennessee,2,U.S. Representative,IND,Joshua Williamson,0.006,
952,Tennessee,2,U.S. Representative,IND,George Njezic,0.005,
953,Tennessee,3,U.S. Representative,REP,Zach Wamp,0.645,
954,Tennessee,3,U.S. Representative,IND,"John Wolfe, Jr.",0.33799999999999997,DEM
955,Tennessee,3,U.S. Representative,IND,William Bolen,0.01,
956,Tennessee,3,U.S. Representative,IND,Timothy Sevier,0.005,
957,Tennessee,4,U.S. Representative,IND,Lincoln Davis,0.521,DEM
958,Tennessee,4,U.S. Representative,REP,Janice Bowling,0.465,
959,Tennessee,4,U.S. Representative,IND,William Chandler,0.006,
960,Tennessee,4,U.S. Representative,IND,John Ray,0.003,
961,Tennessee,4,U.S. Representative,IND,Bert Mason,0.003,
962,Tennessee,4,U.S. Representative,IND,Ed Wellmann,0.002,
963,Tennessee,5,U.S. Representative,IND,Jim Cooper,0.637,DEM
964,Tennessee,5,U.S. Representative,REP,Robert Duvall,0.33299999999999996,
965,Tennessee,5,U.S. Representative,IND,John Jay Hooker,0.018000000000000002,
966,Tennessee,5,U.S. Representative,IND,Jonathan Farley,0.006999999999999999,
967,Tennessee,5,U.S. Representative,IND,Jesse Turner,0.005,
968,Tennessee,6,U.S. Representative,IND,Bart Gordon,0.659,DEM
969,Tennessee,6,U.S. Representative,REP,Robert Garrison,0.32299999999999995,
970,Tennessee,6,U.S. Representative,IND,Patrick Lyons,0.017,
971,Tennessee,7,U.S. Representative,REP,Marsha Blackburn,0.7070000000000001,
972,Tennessee,7,U.S. Representative,IND,Tim Barron,0.265,DEM
973,Tennessee,7,U.S. Representative,IND,Rick Patterson,0.027999999999999997,
974,Tennessee,8,U.S. Representative,IND,John Tanner,0.701,DEM
975,Tennessee,8,U.S. Representative,REP,Mat McClain,0.273,
976,Tennessee,8,U.S. Representative,IND,James L. Hart,0.026000000000000002,
977,Tennessee,9,U.S. Representative,IND,Harold Ford Jr.,0.701,DEM
978,Tennessee,9,U.S. Representative,IND,Tony Rush,0.161,
979,Texas,1,U.S. Representative,IND,Max Sandlin,0.565,DEM
980,Texas,1,U.S. Representative,REP,John Lawrence,0.436,
981,Texas,2,U.S. Representative,IND, Jim Turner,0.609,DEM
982,Texas,2,U.S. Representative,REP,Van Brookshire,0.382,
983,Texas,2,U.S. Representative,LIB,Peter Beach,0.01,
984,Texas,3,U.S. Representative,REP,Sam Johnson,0.74,
985,Texas,3,U.S. Representative,IND,Manny Molera,0.243,DEM
986,Texas,3,U.S. Representative,LIB,John E. Davis,0.017,
987,Texas,4,U.S. Representative,IND,Ralph Hall,0.578,DEM
988,Texas,4,U.S. Representative,REP,John Graves,0.40399999999999997,
989,Texas,4,U.S. Representative,LIB,Barbara Robinson,0.018000000000000002,
990,Texas,5,U.S. Representative,REP,Jeb Hensarling,0.5820000000000001,
991,Texas,5,U.S. Representative,IND,Ron Chapman,0.40299999999999997,DEM
992,Texas,5,U.S. Representative,LIB,Dan Michalski,0.009000000000000001,
993,Texas,5,U.S. Representative,IND,Thomas Kemper,0.006,
994,Texas,6,U.S. Representative,REP,Joe Barton,0.7040000000000001,
995,Texas,6,U.S. Representative,IND,Felix Alvarado,0.27699999999999997,DEM
996,Texas,6,U.S. Representative,LIB,Frank Brady,0.012,
997,Texas,6,U.S. Representative,IND,B.J. Armstrong,0.008,
998,Texas,7,U.S. Representative,REP,John Culberson,0.892,
999,Texas,7,U.S. Representative,LIB,Drew Parks,0.10800000000000001,
1000,Texas,8,U.S. Representative,REP,Kevin Brady,0.9309999999999999,
1001,Texas,8,U.S. Representative,LIB,Gil Guillory,0.069,
1002,Texas,9,U.S. Representative,IND,Nick Lampson,0.586,DEM
1003,Texas,9,U.S. Representative,REP,Paul Williams,0.40299999999999997,
1004,Texas,9,U.S. Representative,LIB,Dean Tucker,0.011000000000000001,
1005,Texas,10,U.S. Representative,IND,Lloyd Doggett,0.8440000000000001,DEM
1006,Texas,10,U.S. Representative,LIB,Michele Messina,0.156,
1007,Texas,11,U.S. Representative,IND,Chet Edwards,0.516,DEM
1008,Texas,11,U.S. Representative,REP,Ramsey Farley,0.47100000000000003,
1009,Texas,11,U.S. Representative,LIB,Andrew Paul Farris,0.013000000000000001,
1010,Texas,12,U.S. Representative,REP,Kay Granger,0.919,
1011,Texas,12,U.S. Representative,IND,Edward A. Hanson,0.081,DEM
1012,Texas,13,U.S. Representative,REP,Mac Thornberry,0.7929999999999999,
1013,Texas,13,U.S. Representative,IND,Zane Reese,0.207,DEM
1014,Texas,14,U.S. Representative,REP,Ron Paul,0.6809999999999999,
1015,Texas,14,U.S. Representative,IND,Corby Windham,0.319,DEM
1016,Texas,15,U.S. Representative,IND,Ruben Hinojosa,1.0,DEM
1017,Texas,16,U.S. Representative,IND,Silvestre Reyes,1.0,DEM
1018,Texas,17,U.S. Representative,IND,Charles Stenholm,0.514,DEM
1019,Texas,17,U.S. Representative,REP,Rob Beckham,0.474,
1020,Texas,17,U.S. Representative,LIB,Fred Jones,0.013000000000000001,
1021,Texas,18,U.S. Representative,IND,Sheila Jackson Lee,0.769,DEM
1022,Texas,18,U.S. Representative,REP,Phillip Abbott,0.217,
1023,Texas,18,U.S. Representative,LIB,Brent Sullivan,0.013999999999999999,
1024,Texas,19,U.S. Representative,REP,Larry Combest,0.9159999999999999,
1025,Texas,19,U.S. Representative,LIB,Larry Johnson,0.084,
1026,Texas,20,U.S. Representative,IND,Charlie Gonzalez,1.0,DEM
1027,Texas,21,U.S. Representative,REP,Lamar S. Smith,0.7290000000000001,
1028,Texas,21,U.S. Representative,IND,John Courage,0.253,DEM
1029,Texas,21,U.S. Representative,LIB,D.G. Roberts,0.018000000000000002,
1030,Texas,22,U.S. Representative,REP,Tom DeLay,0.632,
1031,Texas,22,U.S. Representative,IND,Tim Riley,0.35,DEM
1032,Texas,22,U.S. Representative,LIB,Jerry LaFleur,0.01,
1033,Texas,22,U.S. Representative,IND,Joel West,0.008,
1034,Texas,23,U.S. Representative,REP,Henry Bonilla,0.515,
1035,Texas,23,U.S. Representative,IND,Henry Cuellar,0.47200000000000003,DEM
1036,Texas,23,U.S. Representative,LIB,Jeffrey Blunt,0.006999999999999999,
1037,Texas,23,U.S. Representative,IND,Ed Scharf,0.005,
1038,Texas,24,U.S. Representative,IND,Martin Frost,0.647,DEM
1039,Texas,24,U.S. Representative,REP,Mike Rivera Ortega,0.34,
1040,Texas,24,U.S. Representative,LIB,Ken Ashby,0.013999999999999999,
1041,Texas,25,U.S. Representative,IND,Chris Bell,0.5479999999999999,DEM
1042,Texas,25,U.S. Representative,REP,Tom Reiser,0.431,
1043,Texas,25,U.S. Representative,IND,George Reiter,0.012,
1044,Texas,25,U.S. Representative,LIB,Guy McLendon,0.009000000000000001,
1045,Texas,26,U.S. Representative,REP,Michael Burgess,0.748,
1046,Texas,26,U.S. Representative,IND,Paul LeBon,0.228,DEM
1047,Texas,26,U.S. Representative,LIB,David Croft,0.013999999999999999,
1048,Texas,26,U.S. Representative,IND,Gary R. Page,0.01,
1049,Texas,27,U.S. Representative,IND,Solomon Ortiz,0.611,DEM
1050,Texas,27,U.S. Representative,REP,Pat Ahumada,0.365,
1051,Texas,27,U.S. Representative,LIB,Christopher Claytor,0.024,
1052,Texas,28,U.S. Representative,IND,Ciro Rodriguez,0.711,DEM
1053,Texas,28,U.S. Representative,REP,Gabriel Perales,0.26899999999999996,
1054,Texas,28,U.S. Representative,IND,William Stallknecht,0.021,
1055,Texas,29,U.S. Representative,IND,Gene Green,0.9520000000000001,DEM
1056,Texas,29,U.S. Representative,LIB,Joe Vu,0.048,
1057,Texas,30,U.S. Representative,IND,Eddie Bernice Johnson,0.743,DEM
1058,Texas,30,U.S. Representative,REP,Ron Bush,0.242,
1059,Texas,30,U.S. Representative,LIB,Lance Flores,0.016,
1060,Texas,31,U.S. Representative,REP,John Carter,0.691,
1061,Texas,31,U.S. Representative,IND,David Bagley,0.27399999999999997,DEM
1062,Texas,31,U.S. Representative,LIB,Clark Simmons,0.013000000000000001,
1063,Texas,31,U.S. Representative,IND,John S. Petersen,0.012,
1064,Texas,31,U.S. Representative,IND,R.C. Crawford,0.011000000000000001,
1065,Texas,32,U.S. Representative,REP,Pete Sessions,0.6779999999999999,
1066,Texas,32,U.S. Representative,IND,Pauline Dixon,0.304,DEM
1067,Texas,32,U.S. Representative,LIB,Steve Martin,0.011000000000000001,
1068,Texas,32,U.S. Representative,IND,Carla Hubbell,0.008,
1069,Utah,1st,U.S. Representative,REP,Rob Bishop,0.607,
1070,Utah,1st,U.S. Representative,IND,Dave Thomas,0.368,DEM
1071,Utah,1st,U.S. Representative,IND,Craig Axford,0.022000000000000002,
1072,Utah,2nd,U.S. Representative,IND,Jim Matheson,0.494,DEM
1073,Utah,2nd,U.S. Representative,REP,John Swallow,0.48700000000000004,
1074,Utah,2nd,U.S. Representative,IND,Patrick Diehl,0.012,
1075,Utah,2nd,U.S. Representative,LIB,Ron Copier,0.006999999999999999,
1076,Utah,3rd,U.S. Representative,REP,Chris Cannon,0.674,
1077,Utah,3rd,U.S. Representative,IND,Matt Throckmorton,0.29,DEM
1078,Utah,3rd,U.S. Representative,LIB,Kitty Burton,0.036000000000000004,
1079,Vermont,At-Large,U.S. Representative,IND,Bernie Sanders,0.643,
1080,Vermont,At-Large,U.S. Representative,REP,Bill Meub,0.32299999999999995,
1081,Vermont,At-Large,U.S. Representative,IND,Jane Newton,0.013999999999999999,
1082,Vermont,At-Large,U.S. Representative,IND,Fawn Skinner,0.01,
1083,Vermont,At-Large,U.S. Representative,LIB,Daniel Krymkowski,0.009000000000000001,
1084,Virginia,1,U.S. Representative,REP,Jo Ann Davis,1.0,
1085,Virginia,2,U.S. Representative,REP,Ed Schrock,0.8320000000000001,
1086,Virginia,2,U.S. Representative,IND,D.C. Amarasinghe,0.165,
1087,Virginia,3,U.S. Representative,IND,Bobby Scott,1.0,DEM
1088,Virginia,4,U.S. Representative,REP,Randy Forbes,1.0,
1089,Virginia,5,U.S. Representative,REP,Virgil Goode,0.635,
1090,Virginia,5,U.S. Representative,IND,Meredith Richards,0.365,DEM
1091,Virginia,6,U.S. Representative,REP,Bob Goodlatte,1.0,
1092,Virginia,7,U.S. Representative,REP,Eric Cantor,0.695,
1093,Virginia,7,U.S. Representative,IND,Ben Jones,0.305,DEM
1094,Virginia,8,U.S. Representative,IND,Jim Moran,0.598,DEM
1095,Virginia,8,U.S. Representative,REP,Scott Tate,0.373,
1096,Virginia,8,U.S. Representative,IND,Ronald Crickenberger,0.027000000000000003,
1097,Virginia,9,U.S. Representative,IND,Rick Boucher,0.6579999999999999,DEM
1098,Virginia,9,U.S. Representative,REP,Jay Katzen,0.342,
1099,Virginia,10,U.S. Representative,REP,Frank Wolf,0.7170000000000001,
1100,Virginia,10,U.S. Representative,IND,"John B. Stevens, Jr.",0.281,DEM
1101,Virginia,11,U.S. Representative,REP,Tom Davis,0.8290000000000001,
1102,Virginia,11,U.S. Representative,IND,Frank Creel,0.165,
1103,Washington,1,U.S. Representative,IND,Jay Inslee,0.556,DEM
1104,Washington,1,U.S. Representative,REP,Joe Marine,0.413,
1105,Washington,1,U.S. Representative,LIB,Mark B. Wilson,0.031,
1106,Washington,2,U.S. Representative,IND,Rick Larsen,0.508,DEM
1107,Washington,2,U.S. Representative,REP,Norma Smith,0.45799999999999996,
1108,Washington,2,U.S. Representative,LIB,Bruce Guthrie,0.021,
1109,Washington,2,U.S. Representative,IND,Bern Haggerty,0.02,
1110,Washington,3,U.S. Representative,IND,Brian Baird,0.617,DEM
1111,Washington,3,U.S. Representative,REP,  Joseph Zarelli,0.38299999999999995,
1112,Washington,4,U.S. Representative,REP,Doc Hastings,0.669,
1113,Washington,4,U.S. Representative,IND,Craig Mason,0.331,DEM
1114,Washington,5,U.S. Representative,REP,George Nethercutt,0.627,
1115,Washington,5,U.S. Representative,IND,Bart Haggin,0.322,DEM
1116,Washington,5,U.S. Representative,LIB,Rob Chase,0.051,
1117,Washington,6,U.S. Representative,IND,Norm Dicks,0.642,DEM
1118,Washington,6,U.S. Representative,REP,Bob Lawrence,0.314,
1119,Washington,6,U.S. Representative,LIB,John A. Bennett,0.045,
1120,Washington,7,U.S. Representative,IND,Jim McDermott,0.741,DEM
1121,Washington,7,U.S. Representative,REP,Carol Thorne Cassady,0.21899999999999997,
1122,Washington,7,U.S. Representative,LIB,Stan Lippmann,0.04,
1123,Washington,8,U.S. Representative,REP,Jennifer Dunn,0.598,
1124,Washington,8,U.S. Representative,IND,Heidi Behrens-Benedict,0.373,DEM
1125,Washington,8,U.S. Representative,LIB,Mark Taff,0.027999999999999997,
1126,Washington,9,U.S. Representative,IND,Adam Smith,0.585,DEM
1127,Washington,9,U.S. Representative,REP,Sarah Casada,0.386,
1128,Washington,9,U.S. Representative,LIB,J. Mills,0.028999999999999998,
1129,West Virginia,1,U.S. Representative,IND,Alan Mollohan,1.0,DEM
1130,West Virginia,2,U.S. Representative,REP,Shelley Moore Capito,0.6,
1131,West Virginia,2,U.S. Representative,IND,Jim Humphreys,0.4,DEM
1132,West Virginia,3,U.S. Representative,IND,Nick Rahall,0.7020000000000001,DEM
1133,West Virginia,3,U.S. Representative,REP,Paul Chapman,0.298,
1134,Wisconsin,1,U.S. Representative,REP,Paul Ryan,0.672,
1135,Wisconsin,1,U.S. Representative,IND,Jeffrey C. Thomas,0.306,DEM
1136,Wisconsin,1,U.S. Representative,LIB,George Meyers,0.021,
1137,Wisconsin,2,U.S. Representative,IND,Tammy Baldwin,0.66,DEM
1138,Wisconsin,2,U.S. Representative,REP,Ron Greer,0.33799999999999997,
1139,Wisconsin,3,U.S. Representative,IND,Ron Kind,0.628,DEM
1140,Wisconsin,3,U.S. Representative,REP,Bill Arndt,0.335,
1141,Wisconsin,3,U.S. Representative,LIB,George Meyers,0.032,
1142,Wisconsin,4,U.S. Representative,IND,Jerry Kleczka,0.863,DEM
1143,Wisconsin,4,U.S. Representative,IND,Brian Verdin,0.13,
1144,Wisconsin,5,U.S. Representative,REP,James Sensenbrenner,0.861,
1145,Wisconsin,5,U.S. Representative,IND,Robert R. Raymond,0.133,
1146,Wisconsin,6,U.S. Representative,REP,Tom Petri,1.0,
1147,Wisconsin,7,U.S. Representative,IND,Dave Obey,0.642,DEM
1148,Wisconsin,7,U.S. Representative,REP,Joe Rothbauer,0.358,
1149,Wisconsin,8,U.S. Representative,REP,Mark Green,0.726,
1150,Wisconsin,8,U.S. Representative,IND,Andrew Becker,0.239,DEM
1151,Wisconsin,8,U.S. Representative,IND,Dick Kaiser,0.035,
1152,Wyoming,At-Large,U.S. Representative,REP,Barbara Cubin,0.605,
1153,Wyoming,At-Large,U.S. Representative,IND,Ron Akin,0.36200000000000004,DEM
1154,Wyoming,At-Large,U.S. Representative,LIB,Lewis Stock,0.033,
