State,District,Position,Party,Candidate,Vote Share
Texas,15,U.S. Representative,Democratic,Vicente González,0.573
Texas,15,U.S. Representative,Republican,Tom Westley,0.377
Texas,15,U.S. Representative,Libertarian,Ross Lynn Leone,0.019
Texas,15,U.S. Representative,Green,Vanessa Tijerina,0.031
Texas,16,U.S. Representative,Democratic,Beto O'Rourke,0.857
Texas,16,U.S. Representative,Libertarian,Jaime O. Perez,0.100
Texas,16,U.S. Representative,Green,Mary Gourdoux,0.043
Texas,17,U.S. Representative,Republican,Bill Flores,0.608
Texas,17,U.S. Representative,Democratic,William Matta,0.352
Texas,17,U.S. Representative,Libertarian,Clark Patterson,0.040
Texas,18,U.S. Representative,Democratic,Sheila Jackson Lee,0.735
Texas,18,U.S. Representative,Republican,Lori Bartley,0.236
Texas,18,U.S. Representative,Green,Thomas Kleven,0.029
Texas,19,U.S. Representative,Republican,Jodey Arrington,0.867
Texas,19,U.S. Representative,Libertarian,Troy Bonar,0.085
Texas,19,U.S. Representative,Green,Mark Lawson,0.048
Texas,20,U.S. Representative,Democratic,Joaquín Castro,0.797
Texas,20,U.S. Representative,Libertarian,Jeffrey C. Blunt,0.155
Texas,20,U.S. Representative,Green,Paul Pipkin,0.048
Texas,21,U.S. Representative,Republican,Lamar Smith,0.570
Texas,21,U.S. Representative,Democratic,Tom Wakely,0.365
Texas,21,U.S. Representative,Libertarian,Mark Loewe,0.041
Texas,21,U.S. Representative,Green,Antonio Diaz,0.024
Texas,22,U.S. Representative,Republican,Pete Olson,0.595
Texas,22,U.S. Representative,Democratic,Mark Gibson,0.405
Texas,23,U.S. Representative,Republican,Will Hurd,0.483
Texas,23,U.S. Representative,Democratic,Pete Gallego,0.470
Texas,23,U.S. Representative,Libertarian,Ruben S. Corvalan,0.047
Texas,24,U.S. Representative,Republican,Kenny Marchant,0.562
Texas,24,U.S. Representative,Democratic,Jan McDowell,0.393
Texas,24,U.S. Representative,Libertarian,Mike Kolls,0.031
Texas,24,U.S. Representative,Green,Kevin McCormick,0.014
Texas,25,U.S. Representative,Republican,Roger Williams,0.584
Texas,25,U.S. Representative,Democratic,Kathi Thomas,0.377
Texas,25,U.S. Representative,Libertarian,Loren Marc Schneiderman,0.039
Texas,26,U.S. Representative,Republican,Michael Burgess,0.664
Texas,26,U.S. Representative,Democratic,Eric Mauck,0.296
Texas,26,U.S. Representative,Libertarian,Mark Boler,0.040
Texas,27,U.S. Representative,Republican,Blake Farenthold,0.617
Texas,27,U.S. Representative,Democratic,Roy Barrera,0.383
Texas,28,U.S. Representative,Democratic,Henry Cuellar,0.662
Texas,28,U.S. Representative,Republican,Zeffen Hardin,0.313
Texas,28,U.S. Representative,Green,Michael Cary,0.025
Texas,29,U.S. Representative,Democratic,Gene Green,0.725
Texas,29,U.S. Representative,Republican,Julio Garza,0.240
Texas,29,U.S. Representative,Libertarian,N. Ruben Perez,0.025
Texas,29,U.S. Representative,Green,James Partsch-Galvan,0.011
Texas,30,U.S. Representative,Democratic,Eddie Bernice Johnson,0.779
Texas,30,U.S. Representative,Republican,Charles Lingerfelt,0.190
Texas,30,U.S. Representative,Libertarian,Jarrett R. Woods,0.022
Texas,30,U.S. Representative,Green,Thom Prentice,0.009
Texas,31,U.S. Representative,Republican,John Carter,0.584
Texas,31,U.S. Representative,Democratic,Mike Clark,0.365
Texas,31,U.S. Representative,Libertarian,Scott Ballard,0.052
Texas,32,U.S. Representative,Republican,Pete Sessions,0.711
Texas,32,U.S. Representative,Libertarian,Ed Rankin,0.190
Texas,32,U.S. Representative,Green,Gary Stuard,0.100
Texas,33,U.S. Representative,Democratic,Marc Veasey,0.737
Texas,33,U.S. Representative,Republican,Mark Mitchell,0.263
Texas,34,U.S. Representative,Democratic,Filemon Vela Jr.,0.627
Texas,34,U.S. Representative,Republican,Rey Gonzalez,0.373
Texas,35,U.S. Representative,Democratic,Lloyd Doggett,0.631
Texas,35,U.S. Representative,Republican,Susan Narvaiz,0.316
Texas,35,U.S. Representative,Libertarian,Rhett Rosenquest Smith,0.033
Texas,35,U.S. Representative,Green,Scott Trimble,0.021
Texas,36,U.S. Representative,Republican,Brian Babin,0.886
Texas,36,U.S. Representative,Green,Hal Ridley Jr.,0.114
Utah,1,U.S. Representative,Republican,Rob Bishop,0.659
Utah,1,U.S. Representative,Democratic,Peter Clemens,0.264
Utah,1,U.S. Representative,Libertarian,Craig Bowden,0.059
Utah,1,U.S. Representative,Unaffiliated,Chadwick Fairbanks III,0.017
Utah,2,U.S. Representative,Republican,Chris Stewart,0.616
Utah,2,U.S. Representative,Democratic,Charlene Albarran,0.339
Utah,2,U.S. Representative,Constitution,Paul J. McCollaum Jr.,0.045
Utah,3,U.S. Representative,Republican,Jason Chaffetz,0.735
Utah,3,U.S. Representative,Democratic,Stephen Tryon,0.265
Utah,4,U.S. Representative,Republican,Mia Love,0.538
Utah,4,U.S. Representative,Democratic,Doug Owens,0.413
Utah,4,U.S. Representative,Constitution,Collin R. Simonsen,0.049
Vermont,At-Large,U.S. Representative,Democratic,Peter Welch,0.825
Vermont,At-Large,U.S. Representative,Liberty Union,Erica Clawson,0.092
Virginia,1,U.S. Representative,Republican,Rob Wittman,0.599
Virginia,1,U.S. Representative,Democratic,Matt Rowe,0.366
Virginia,1,U.S. Representative,Independent,Glenda Parker,0.034
Virginia,2,U.S. Representative,Republican,Scott Taylor,0.613
Virginia,2,U.S. Representative,Democratic,Shaun D. Brown,0.385
Virginia,3,U.S. Representative,Democratic,Bobby Scott,0.667
Virginia,3,U.S. Representative,Republican,Marty Williams,0.331
Virginia,4,U.S. Representative,Democratic,Donald McEachin,0.577
Virginia,4,U.S. Representative,Republican,Mike Wade,0.420
Virginia,5,U.S. Representative,Republican,Thomas Garrett Jr.,0.582
Virginia,5,U.S. Representative,Democratic,Jane Dittmar,0.416
Virginia,6,U.S. Representative,Republican,Bob Goodlatte,0.666
Virginia,6,U.S. Representative,Democratic,Kai Degner,0.332
Virginia,7,U.S. Representative,Republican,Dave Brat,0.575
Virginia,7,U.S. Representative,Democratic,Eileen Bedell,0.422
Virginia,8,U.S. Representative,Democratic,Don Beyer,0.684
Virginia,8,U.S. Representative,Republican,Charles Hernick,0.273
Virginia,8,U.S. Representative,Independent,Julio Gracia,0.041
Virginia,9,U.S. Representative,Republican,Morgan Griffith,0.686
Virginia,9,U.S. Representative,Democratic,Derek Kitts,0.283
Virginia,9,U.S. Representative,Independent,Janice Boyd,0.029
Virginia,10,U.S. Representative,Republican,Barbara Comstock,0.527
Virginia,10,U.S. Representative,Democratic,LuAnn Bennett,0.469
Virginia,11,U.S. Representative,Democratic,Gerry Connolly,0.879
Washington,1,U.S. Representative,Democratic,Suzan DelBene,0.554
Washington,1,U.S. Representative,Republican,Robert Sutherland,0.446
Washington,2,U.S. Representative,Democratic,Rick Larsen,0.640
Washington,2,U.S. Representative,Republican,Marc Hennemann,0.360
Washington,3,U.S. Representative,Republican,Jaime Herrera Beutler,0.618
Washington,3,U.S. Representative,Democratic,Jim Moeller,0.382
Washington,4,U.S. Representative,Republican,Dan Newhouse,0.576
Washington,4,U.S. Representative,Republican,Clint Didier,0.424
Washington,5,U.S. Representative,Republican,Cathy McMorris Rodgers,0.596
Washington,5,U.S. Representative,Democratic,Joe Pakootas,0.404
Washington,6,U.S. Representative,Democratic,Derek Kilmer,0.615
Washington,6,U.S. Representative,Republican,Todd Bloom,0.385
Washington,7,U.S. Representative,Democratic,Pramila Jayapal,0.560
Washington,7,U.S. Representative,Democratic,Brady Walkinshaw,0.440
Washington,8,U.S. Representative,Republican,Dave Reichert,0.602
Washington,8,U.S. Representative,Democratic,Tony Ventrella,0.398
Washington,9,U.S. Representative,Democratic,Adam Smith,0.729
Washington,9,U.S. Representative,Republican,Doug Basler,0.271
Washington,10,U.S. Representative,Democratic,Denny Heck,0.587
Washington,10,U.S. Representative,Republican,Jim Postma,0.413
West Virginia,1,U.S. Representative,Republican,David McKinley,0.690
West Virginia,1,U.S. Representative,Democratic,Mike Manypenny,0.310
West Virginia,2,U.S. Representative,Republican,Alex Mooney,0.582
West Virginia,2,U.S. Representative,Democratic,Mark Hunt,0.418
West Virginia,3,U.S. Representative,Republican,Evan Jenkins,0.679
West Virginia,3,U.S. Representative,Democratic,Matt Detch,0.240
West Virginia,3,U.S. Representative,Libertarian,Zane Lawhorn,0.081
Wisconsin,1,U.S. Representative,Republican,Paul Ryan,0.650
Wisconsin,1,U.S. Representative,Democratic,Ryan Solen,0.302
Wisconsin,1,U.S. Representative,Libertarian,Jason LeBeck,0.021
Wisconsin,2,U.S. Representative,Democratic,Mark Pocan,0.687
Wisconsin,2,U.S. Representative,Republican,Peter Theron,0.312
Wisconsin,3,U.S. Representative,Democratic,Ron Kind,0.989
Wisconsin,4,U.S. Representative,Democratic,Gwen Moore,0.767
Wisconsin,4,U.S. Representative,Libertarian,Andy Craig,0.112
Wisconsin,4,U.S. Representative,Independent,Robert Raymond,0.117
Wisconsin,5,U.S. Representative,Republican,Jim Sensenbrenner,0.667
Wisconsin,5,U.S. Representative,Democratic,Khary Penebaker,0.293
Wisconsin,5,U.S. Representative,Libertarian,John Arndt,0.039
Wisconsin,6,U.S. Representative,Republican,Glenn Grothman,0.572
Wisconsin,6,U.S. Representative,Democratic,Sarah Lloyd,0.373
Wisconsin,6,U.S. Representative,Independent,Jeff Dahlke,0.055
Wisconsin,7,U.S. Representative,Republican,Sean Duffy,0.617
Wisconsin,7,U.S. Representative,Democratic,Mary Hoeft,0.383
Wisconsin,8,U.S. Representative,Republican,Mike Gallagher,0.627
Wisconsin,8,U.S. Representative,Democratic,Tom Nelson,0.373
Wyoming,At-Large,U.S. Representative,Republican,Liz Cheney,0.603
Wyoming,At-Large,U.S. Representative,Constitution,Daniel Clyde Cummings,0.040
Wyoming,At-Large,U.S. Representative,Democratic,Ryan Greene,0.292
Wyoming,At-Large,U.S. Representative,Libertarian,Lawrence Struempf,0.035
